EntryID,Name,CreatedAt
1_hrdibext,"FINALLLL VERSION OF MY DIGITAL STORY!!!!!.wmv",1411140230
1_fm55be6q,"Roberts A13 C2 8855214.wmv",1411147324
1_566yugrr,"epcc summative.wmv",1411218193
1_26evj549,"FINAL VERSION  OF DIGITAL STORY BY TINU ONAFUWA.wmv",1411220279
1_wyo2lhai,"EPCC Digital Story.wmv",1411230341
1_zzios403,"ABBI'S EPCC Digital Story - Final.wmv",1411313239
1_5f4bd01f,"Year 2 EPCC Chloe Campini A13 C2.wmv",1411316307
1_6df40gpn,"eliza's EPCC digital story ",1411317494
1_79i0kstt,"EPCC Digital Story - Alice Mummery.wmv",1411322529
1_vhbq6kc0,"Enhancing Person Centred Care.wmv",1411370872
1_3l33zmbo,"uni presentation sarah budge DO NOT DELETE 2.wmv",1411374315
1_3tgyzymu,"uni presentation DO NOT DELETE 2.wmv",1411374764
1_c8dvlsa1,EPCC.wmv,1411377742
1_gjq8mog3,"Presesntation recording.wmv",1411377908
1_9dvz03ex,"EPCC Digital Story Final.wmv",1411378727
1_o9djftml,"Frank's bad night.mp4",1411379204
1_u0xdn6ks,"Enhancing Person Centred Care, Digital Story",1411379600
1_bj94vdu6,"EPCC Digital Story.wmv",1411380856
1_frhkom8q,"Matt Hart, 8894994 A13.wmv",1411383162
1_5876qnzk,"final version digital story audio.wmv",1411384902
1_d20ei2ig,"Digital Story EPCC.wmv",1411385487
1_y48ypycc,"EPCC video.wmv",1411385642
1_do51l2ty,WMV.wmv,1411386049
1_966sbjru,"Enhancing Person Centred Care",1411391380
1_2uihlx84,"Enhancing Person Centred Care.wmv",1411397908
1_b61jwmzu,"Screen recorded at 23 Sep 2014 10:05 AM",1411463544
1_8r02fq3o,"Introduction to Basic Respiratory assessment",1411463820
1_g2i6cbz1,"Equipment needed for Basic respiratory assessment",1411464697
1_cunmgcxw,"Subjective data in respiratory assessment",1411464930
1_gjx0b090,"'Look' in basic respiratory assessment",1411465266
1_gpf5yvzz,"'Listen' in Basic Respiratory assessment",1411465425
1_1orbfo76,"'Feel' in basic respiratory assessment",1411465586
1_czcx84sy,"Pulse Oximetry",1411465769
1_o5403xry,"Documenting a basic respiratory assessment",1411465914
1_1bvcdh18,"Summary of Basic respiratory assessment",1411466058
1_qzxlbwha,"Basic respiratory assessment Kaltura",1411471755
1_tnqkdow4,"Appendicular formative test feedback",1411484049
1_58gqojwm,Atoms_NG_Coming_Soon.mp4,1411863335
1_6ld6qbwn,"Screen recorded at 29 Sep 2014 02:53 PM",1411998944
1_f9sr2cer,"How to link to a Collaborate recording ",1412070590
1_e5sj65cw,"Health Video Film Master.mov",1412173395
1_h48oy736,"Creating a group for your discussion board",1412195840
1_v4x8l8un,"Introduction to discussion boards for CP1",1412278944
1_ql1zjq76,"Overview of ClassMarker Part 1",1412775380
1_8dfta5th,"BOS (Bristol Online Surveys) Overview Part 1",1412776607
1_d026vdl7,"Survey, Placement, Auidt and Tracker year Planner Overview",1412780307
1_21lqaeyk,"Student database overview",1412781279
1_3t5resf7,Stroud3.AVI,1412803358
1_txikcbdc,Stroud2.AVI,1412803359
1_42t3k60t,Stroud1.AVI,1412803359
1_o9n22efc,Adkins1.AVI,1412805074
1_xt6e80m1,Adkins2.AVI,1412805074
1_z27t2smv,Adkins5.AVI,1412805075
1_xig2zpqm,Adkins6.AVI,1412805075
1_wvmfoct3,Burton1.AVI,1412805076
1_o5wwt7rv,Burton2.AVI,1412805076
1_5lkinejg,Griffiths1.AVI,1412805076
1_kinvn16b,Griffiths2.AVI,1412805077
1_3kq2zpil,Jackson1.AVI,1412805077
1_drwjufxt,Jackson2.AVI,1412805077
1_rqkhrj2o,Loi2.AVI,1412805077
1_mzpcsayf,Loi3.AVI,1412805078
1_n8199kfr,Parker1.AVI,1412805078
1_ed0v81u2,Parker2.AVI,1412805078
1_vw6telw0,Parkinson1.AVI,1412805079
1_ip0a4gqm,Parkinson2.AVI,1412805079
1_3i58m83m,Parkinson3.AVI,1412805079
1_yvpeo0ed,Pellowe1.AVI,1412805079
1_7ue7oc9z,Rickard1.AVI,1412805080
1_4112481v,Scott1.AVI,1412805080
1_bxq76rc9,Scott2.AVI,1412805080
1_mw1a6j0w,Scott6.AVI,1412805081
1_9pphwcay,Loi1.AVI,1412805210
1_p374eu12,Pellowe2.AVI,1412805211
1_h8ut40ih,Antino1.AVI,1412880078
1_uz0zlz1n,Antino2.AVI,1412880079
1_niq16340,Antino3.AVI,1412880079
1_uvwm3dkn,Duffy1.AVI,1412880079
1_t1bnc9ni,Duffy2.AVI,1412880080
1_0vchrxyn,Duffy3.AVI,1412880080
1_jfx0umeg,El-Dassouki2.AVI,1412880080
1_kosbkrj3,El-Dassouki3.AVI,1412880081
1_0amof02p,El-Dassouki5.AVI,1412880081
1_memzeljc,El-Dessouki1.AVI,1412880081
1_svjy8yw8,El-Dessouki4.AVI,1412880081
1_zl2xypol,Gavin1.AVI,1412880082
1_vrmu9vb4,Gavin2.AVI,1412880082
1_leb02hew,Gavin3.AVI,1412880082
1_6nltcajg,Gavin4.AVI,1412880082
1_vcoz08o2,Gray1.AVI,1412880083
1_l95humd5,Gray2.AVI,1412880083
1_mnk1wtrg,Gray3.AVI,1412880083
1_qyux83mj,Hales1.AVI,1412880084
1_cvuz9lse,Hunter1.AVI,1412880084
1_it9xu1e3,Hunter2.AVI,1412880084
1_sls7mmii,Hunter3.AVI,1412880085
1_snasg434,Hunter4.AVI,1412880085
1_zfh6wl44,Hunter5.AVI,1412880085
1_uvcr71or,Shamash1.AVI,1412880086
1_onapegaf,Shamash2.AVI,1412880086
1_39p4fuay,Wiemer1.AVI,1412880086
1_u0gf7wkx,Wiemer2.AVI,1412880086
1_03i0gsyn,Wiemer3.AVI,1412880086
1_nm6daozf,"Screen recorded at 10 Oct 2014 05:32 PM",1412959662
1_wydus8vr,"Screen recorded at 15 Oct 2014 04:59 PM",1413390701
1_iwmcheo8,"Screen recorded at 22 Oct 2014 10:05 AM",1413970310
1_19gkuayf,CED.avi,1413985750
1_5vjsih7j,YED.avi,1413985751
1_14vu79jl,PED.wmv,1413989579
1_gvedm1re,"Kaltura issues with new Java install.",1414492420
1_lxjy16oz,"Kaltura and Collaborate error messages",1414493247
1_ba138zbo,"Blackboard - How to move Turnitin assignments",1414493778
1_6349loet,cooling.wmv,1414591361
1_u0f0nidk,WebsiteCoding-Vol1-Lesson1.mp4,1414959280
1_0xrznejd,WebsiteCoding-Vol1-Lesson2.mp4,1414960323
1_bpf74op4,WebsiteCoding-Vol1-Lesson3.mp4,1414960693
1_2sle1id3,WebsiteCoding-Vol1-Lesson4.mp4,1414970973
1_ypfwbzwq,WebsiteCoding-Vol1-Lesson5.mp4,1414975597
1_1rn9iehw,WebsiteCoding-Vol1-Lesson6.mp4,1415017270
1_bvalv5nt,WebsiteCoding-Vol1-Lesson7.mp4,1415021452
1_5vs4iwcu,WebsiteCoding-Vol1-Lesson8.mp4,1415026425
1_9165kbxk,MicroISummary.wmv,1415029723
1_ooitc6a5,WebsiteCoding-Vol1-Lesson9.mp4,1415038109
1_p442z3si,WebsiteCoding-Vol1-Lesson10.mp4,1415040585
1_ks1ps5vy,WebsiteCoding-Vol1-Lesson11.mp4,1415041400
1_bbcmxiat,WebsiteCoding-Vol1-Lesson12.mp4,1415041861
1_gpd9dtyj,Supply.wmv,1415186745
1_vqpe81uo,"M-Level writing workshop.mp4",1415205934
1_9nl9rzs6,"14.10.14 Panic 2.wmv",1415363949
1_uox023jc,"Student submission and staff downloading",1415633766
1_2xlhowzx,"Screen recorded at 11 Nov 2014 02:19 PM",1415715885
1_a81qlsrz,Interviews,1415806567
1_pgjw8kjf,ZOOM0006.MOV,1415806568
1_e3uyezl8,ZOOM0003.MOV,1415806568
1_up20gotz,ZOOM0006.MOV,1415806569
1_2z4bn6fv,"Blackboard upload new file",1415808311
1_jau2j3jg,"Demonstration PD Forum",1415868563
1_840keekt,"Voting Tool Demo for PD Forum",1415869659
1_e86rijoh,change.wmv,1416147847
1_h5555t1y,demand.wmv,1416147847
1_nm9o3ngu,elasticity.wmv,1416147848
1_irikwi2w,equilibrium.wmv,1416147848
1_jf7oxjgr,peofdemand.wmv,1416147848
1_nrhra9tl,competition.wmv,1416154083
1_jkfeax7p,monopoly.wmv,1416154083
1_nonasapv,aggregate.wmv,1416154349
1_kxsu9sh6,unemployment.wmv,1416154350
1_yoytv9gu,"PebblePad Introduction ",1416239712
1_a255g47m,Markets.wmv,1416407441
1_cqyec5da,"Reflective Writing and the Christ Church Extra Award",1416414020
1_lauoq3hg,"Blackboard - How to upload audio file",1416501985
1_mdz3vdp4,"Cool Watts.avi",1416834564
1_rz01sdck,"Alex and Zara.mp4",1416873660
1_ddqvopbw,"Natacha and Sarah.mp4",1416875143
1_ahv9je2w,"Isobel and Jamie(1).mp4",1416876989
1_vjxxk848,"Elisha and Hayley(1).mp4",1416878761
1_1q5oefwa,"Blackboard - How to add a new content area",1416907741
1_qck43kqs,"Hockey TV Project",1416930240
1_mtbl8ijd,"How have students affected living in Canterbury TV Package final.mov",1416930351
1_r4yxgwab,"Blackwall Road U5 Policy Proposal.mov",1416931443
1_9fqp6dqm,"Student Drinking Culture.mov",1416931683
1_fr6ezif6,"The decline of local pharmacies .mov",1416932447
1_blcmlmu1,"Harry Buckley TV Assessment Package .mov",1416932973
1_rw2suqpz,"TV assessment-James Whittle.mov",1416933015
1_77wqlca5,"Amber Vellacott TV Film .mov",1416933044
1_f4ah60rb,"TV Film - Alyce Cronk.mov",1416933044
1_vqbm6dzf,"Homelessness year 1 journalism Rosie Collingwood.mov",1416933122
1_gmyclfkr,"Bell Farm tv story.mov",1416933462
1_ac3vdqjl,"Frankie and Jess P(1).mp4",1416987020
1_m0v5s6do,"Frankie and Jess P(1).mp4",1416989011
1_6f44c7po,"About the Christ Church Extra Award",1416998505
1_7xbfopjb,"Skills Audit Christ Church Extra Award",1417001766
1_uqskhnlk,"Reflective Statements Christ Church Extra Award",1417012987
1_4ulrsfn4,"fire practical briefing.mp4",1417016866
1_21e2vy53,"TV Script.mp4",1417045186
1_4ysxlafn,"Use of Kaltura in an Enhancing Person- Centred.pptx narrated.wmv",1417610485
1_c4kwbduv,"Katherine and Melissa(1).mp4",1417786305
1_6b74kfo6,"Katherine and Melissa(1).mp4",1417786444
1_q416njav,"Becca and Ameila(1).mp4",1417786637
1_d2huvs07,"Brett and Niall(1).mp4",1417787127
1_uzwdche9,"Francesca B and Katie(1).mp4",1417787508
1_9mteq9tg,"Polly and Sheni(1).mp4",1417787806
1_7syt4vkt,Precious(1).mp4,1417787929
1_lmj4dk26,"Jess and April(1).mp4",1417789913
1_uybkhn7y,"Blackboard Intro Heri Mgmt",1418312625
1_vbchfl83,"Roberts A13 C2 9187420",1418743156
1_gaf7rb82,"Roberts A13C2 9187420",1418743323
1_63q8aokl,Q1Advertising.avi,1418819735
1_4ranzu4w,Q3MinWage.avi,1418819735
1_x0k3po7f,Q2DMRWorkers.avi,1418819736
1_9sh9wqjg,Q4DMRStudents.avi,1418839186
1_0z7pbfel,Q5Surplus.avi,1418839186
1_kbchqobg,Q6Oligopoly.avi,1418839187
1_n6nlrdx0,EssayIntroduction.avi,1418840121
1_qhz09g29,Q8Macro.avi,1418902193
1_z5rq5lfq,"Spiritual and Moral Development",1418902749
1_jcum41nj,"Man Over Matter.mov",1418942473
1_eqpcfpon,"Wake Up UK.mov",1418981772
1_se04h5v1,"Cool Watts.avi",1418984550
1_l35rexhj,"loop 2.mov",1418993987
1_d0pxzj7n,"Be a shining star",1420626146
1_t2m7dlmv,Imprisonment,1420626146
1_1w2f1lvx,"EPCC final one to be submitted.wmv",1420632646
1_z9y03iqk,"Presentation1 complete (1).wmv",1420634339
1_4iumoqwf,"Margarets Story EPCC.wmv",1420640829
1_ts03zk5v,"Patient Centred Care.wmv",1420642625
1_3l6bfwed,"Jo Seely EPCC v7 with audio.wmv",1420721211
1_hz69jtc7,"EPCC Digital Story",1420721859
1_yia0chgf,"EPCC Digital Story - Lily",1420723432
1_gggfemxr,"ENHANCING PERSON CENTRED CARE Nicholas Dalmon (final).wmv",1420723675
1_1ggfdl2l,"Back to the Era",1420827829
1_mcrmfrsm,"Off Record",1420827829
1_5ycqt5hk,"Presentation EPCC (1).wmv",1421062055
1_s7i1r9af,"EPCC Anna’s Story.wmv",1421062075
1_jc64abih,"Presentation epcc final 3 last.wmv",1421062114
1_3t6c8jjh,"EPCC Digital Story",1421063454
1_14zk7dfi,"EPCC  DIGITAL STORY.wmv",1421068222
1_m4yw0pk9,"EPCC Digital Story",1421070015
1_60qzv3by,"EPCC digital story",1421073876
1_apuook9z,"SLIDE SHOW.wmv",1421078051
1_oixe0ksf,"Recording - Omiros Learning Technologies Workshop 18th December 2014.mp4",1421079802
1_v6gves8q,"Ehance person centered care. Digital story..wmv",1421080170
1_jnetnjzh,"Enhancing Person Centred Care.wmv",1421143859
1_kdadw2vd,"completed digital story.wmv",1421146482
1_x08ukkza,"digital story.wmv",1421146514
1_bvv7bb40,"Digital story EPCC",1421147343
1_j3q9zvsr,"Person centred video.wmv",1421147747
1_cq78djtm,"Complete EPCC.wmv",1421148103
1_48lc9wnf,"Joe's story slides rec.wmv",1421148488
1_fncukuqd,"EPCC Digital Story.wmv",1421156377
1_z0plbm1x,"EPCC Digital Story",1421156549
1_sd3wubpy,"EPCC powerpoint - Narrated -EK",1421156645
1_1fd3k61z,"Alfie Digital Story",1421167878
1_3w43cxx8,"PERSON CENTRED CARE ED.wmv",1421170056
1_cthkf04a,Presentation1.wmv,1421175197
1_451gxiiu,"Digital Story epcc.wmv",1421176355
1_mv8wzfbt,"gaining independence to a patient with muscular dystrophy",1421180483
1_ldhgiubr,"Making digital story using powerpoint.wmv",1421213961
1_hx7e5zkc,"Presentation epcc with voice1.wmv",1421231756
1_25p5phdc,"Enhance Person Centred Care. Digital story. Final.wmv",1421238446
1_jh0qzk7d,EPCC,1421239567
1_v06pxbya,"CHANGES EPCC IMAGES pp.wmv",1421242634
1_ly1t2b0a,"EPCC DIGITAL STORY",1421242962
1_ftyb9ktc,"Presentation Epcc.wmv",1421244814
1_qsythmy5,"EPPC REAL.wmv",1421248154
1_ug4jz070,"Nancys Story adigitalstory.wmv",1421248512
1_xpcg4s3g,"Enhancing person-centre care 5.wmv",1421250090
1_0lj056rm,"EPCC. Digital Story. Final. 2.wmv",1421251380
1_ujlhou3v,"Esther Digital Story.wmv",1421251848
1_d6k2ultd,"Enhance Person Centred Care. Digital Story.1.wmv",1421251956
1_9jjytkrx,"ENHANCE PERSON CENTRED CARE.DIGITAL STORY.wmv",1421254712
1_u8mac1z5,"dasolat digital story 2.wmv",1421260417
1_i4x43ne8,"FINAL Digital Presentation JOSEPHINE.wmv",1421260619
1_9qdnimno,"RACHELS VIDEO.wmv",1421264314
1_huqwgxk8,"EPCC 4.wmv",1421268660
1_1cp7p070,"PERSON CENTERED NURSING presentation 3.wmv",1421268999
1_qs6py665,"EPCC Digital story",1421315312
1_g3ihtm2q,"EPCC DIGITAL STORY ELSIE",1421317394
1_t7922dgg,"Digital story of delivering person centred care.wmv",1421317443
1_9qe6imkv,"EPCC Digital Story",1421319350
1_y0wj3qmm,"EPCC digital story FINAL.wmv",1421319363
1_66z4ody5,"digital story.wmv",1421319380
1_4q2g4o0z,"Final version of Digital story.wmv",1421319936
1_3uv3bh87,"Enhancing Person Centered Care- Final.wmv",1421320506
1_th8vs4my,"Roger Goldsmith EPCC - Erika Diaz S13 M1 final.wmv",1421322328
1_f352pxhp,"Roger Goldsmith - EPCC - JessicaBrock M1 Final.wmv",1421322329
1_mw4j71wi,"Digital Story Presentation.wmv",1421323415
1_wjzeojne,"Digital Story Final.wmv",1421323567
1_mnu04r2p,"Margaret's Story by Holly Batts Final2.wmv",1421324321
1_eqvm9zsj,"Presentation of Brian0.wmv",1421324453
1_ux2dbwsl,"last completion of assignment2.wmv",1421324553
1_hkyt6509,"Michelles’ Story EPCC.wmv",1421325416
1_w83bionk,"EPCC wmv",1421327691
1_f1ipp4qg,"presntation.pptx narated final11.wmv",1421331710
1_pqq7fi0x,"Enhancing Person Centred Care Final Doc.wmv",1421333983
1_n5kal7u0,"Video 1.mp4",1421334307
1_6vyxq8hi,"Video Ts-1.m4v",1421335809
1_1efzgevn,"Thomas’ Story End of life Care",1421336806
1_9jcyhlpc,"EPCC Pam's Story ",1421337767
1_u1mqw45k,"my digital story",1421338860
1_1le5yqdn,"EPCC Digtial Story ",1421339611
1_sib4zcik,"Maggies Story",1421341623
1_60porykn,"Digital story  LATEST.wmv",1421342975
1_vplv1r5x,"PERSON CENTRED CARE IMAGES FINAL.wmv",1421343794
1_tjcbb8c2,"Joan’s story final 1.wmv",1421346105
1_xf9p0gze,"EPCC digital story",1421356883
1_oifyl8j0,"fiona epcc.wmv",1421359671
1_chioz0ao,"main digital story sub..wmv",1421386845
1_w3qo4cy7,"MYdigital story3 (1).wmv",1421401731
1_dc39d0sx,"EPCC DIGITAL STORY",1421403524
1_ybds6tvk,"Discovering Arthur",1421404831
1_lm71ylyi,"Enhancing Person Centred Care.wmv",1421405595
1_wkq0xo3s,"FINAL PCC.wmv",1421406378
1_34gdnhqs,"epcc COMPLETE.wmv",1421406661
1_f55xh3nb,"EPCC Digital Story goldsmith",1421407788
1_796565yz,"EPCC narrated powerpoint",1421408773
1_d41icrdu,"EPCC narrated powerpoint ",1421409567
1_0mpr0e0m,"EPCC powerpoint home narrated final.wmv",1421410433
1_5i15ixoj,"Enhancing Person Centred Care narrative powerpoint narrated final .wmv",1421410697
1_vcjmqaqd,"Joan’s story.wmv",1421415164
1_66n14qv8,"333 completeeeeee.wmv",1421416717
1_p53zfprv,"Presentation.pptx NARRATED2.wmv",1421416985
1_amb0bqo1," WISH FOR SARAH.mp4",1421417562
1_4dnrzx8t,"epc presentation fiona.wmv",1421423869
1_5onrxf7e,"Presentation EPCC.wmv",1421423977
1_miicv8v8,"Empathy & Compassion (C).wmv",1421428357
1_a7lfm7ey,"EPCC final.wmv",1421437339
1_qentdim4,"Digital story 5.wmv",1421439987
1_wn0f7uob,"EPPC Presentation- NARRATED(Final).wmv",1421440514
1_wdl14okg,"Windows Media Video.wmv",1421440894
1_8o1q1xcs,"EPCC Story PP.wmv",1421445302
0_przvp97i,"EPCC Digital Story",1421490326
0_yxr6yikx,"Enhancing Person Centred Care 3.wmv",1421493579
0_haks871a,"Enhancing person centred care.wmv",1421500644
0_kci58crx,"epcc presentation.wmv",1421506178
0_mpc6dkqa,"EPCC Digital Story - clip",1421516552
1_sojplj4q,"epcc pitcures with audio final V2.wmv",1421521215
1_7ac8yhkl,"Audio EPCC Digital story.wmv",1421523444
1_x8g3abv9,"Alice- digital story for EPCC.wmv",1421532573
0_k5ldk0ia,"EPCC Digital Story",1421585085
0_z0qe5zx3,"lawrence digital story.pptx narrated.wmv",1421585673
0_qkuv1dcn,"EPCC - Sister Rose.wmv",1421589724
0_tzq6a5un,"EPCC DIGITAL STORY 1.wmv",1421592592
0_sjqbjpyz,"digital storyboard.wmv ",1421593268
0_3w75gt42,"EPCC. NARRATED final part2.wmv",1421595838
0_o3spilc9,"Emma Warren, Digitial Story",1421595919
0_e6n11ze6,"Making a digital story using powerpoint",1421597765
0_48n3rtxt,"EPCC powerpoint with audio.wmv",1421598181
0_41wtg1ye,"Let Me Help You",1421600898
0_87f01phn,"Presentation EPPC video.wmv",1421601206
0_efduizrl,"WMV enhancing person centred care.wmv",1421605023
1_54im4g2l,enhancing-person-12.wmv,1421608710
1_6j4jqfhl,enhancing-person-12.wmv,1421609330
1_vvh9janh," EPCC Digital Story ",1421610534
1_ykp2co9f,"Morgan Presentation.wmv",1421622374
1_rrq9vyrp,"EPCC Digital Story",1421631608
1_uzlogoyw,"Abbi Brissenden EPCC Digital Story.m4v",1421632102
1_dvf6w6kb,"EPCC DIGITAL STORY/ MR SMITH",1421654622
1_ice7ppc9,"EPCC Digital Story",1421659097
1_w7mexrqq,"Maggie’s Story.wmv",1421659196
1_4mb0fz3h,"Person centered care by chelsea sage",1421661980
1_xnorwkd6,"Enhancing Person-Centred Care Digital Story - Claire Geronimo S13 C3.wmv",1421663330
1_yh44pem7,"Ryan Kendall S13 C3  Person centred care powerpoint.wmv",1421663646
1_u8tkk8bi,"Narrated Digital Story - EPCC",1421664602
1_fj7w69i2,"narrated digital story EPCC.pptx.wmv",1421666771
1_3hmlwcqf,"Enhancing Person-Centred Care-Digital story (2)-FINAL.pptx- NARRATED.wmv",1421667066
1_qr7iww5q,"Ruby Digital Story.wmv",1421667642
1_mhc12rwe,"moreb's powerpoint 4.wmv",1421669161
1_s3m47z3d,"EPCC Digital story",1421672293
1_iq145ukc,"Tom’s Recovery presentation.wmv",1421672780
1_csfbl3zv,"EPCC Presentation Digital Story.wmv",1421674288
1_henafb0u,"EPCC digital story",1421674424
1_bj4k13st,"My Digital Story final eloise bowden.wmv",1421675574
1_xjearfba,"Hollys Epcc.wmv",1421675827
1_hglywyqu,"John's speech final.wmv",1421676468
1_2u4x00zq,"Enhancing Person Centred Care 1 presentation.pptx narratied. kerrie edittttt.wmv",1421677037
1_a5lp8ozq,"digital story slide show 2.wmv",1421677078
1_v9kyu56x,"I FELT KATHY’S PAIN-F.wmv",1421677656
1_boijyy9t,"Laura's presentation ",1421677855
1_mdjayj2p,"EPCC digital story.wmv",1421678138
1_l3fyrn93,"EPCC Powerpoint Final CL.wmv",1421678139
1_tmingj6z,"presentation for epcc complete 3.wmv",1421678494
1_3inijhpw,"Providing a comfortable death EPCC story.wmv",1421678508
1_5g4jnp0g,"Riddell S13 C6 5691736",1421678527
1_9shara8j,"Enhancing Person Centred Care- Rebekah Barrett",1421679450
1_n63pfiky,"Enhancing Person Centred Care.pptx narrated.wmv",1421680513
1_g97il9hj,"EPCC assignment1.mp4",1421681452
1_2xqyezyq,"Enhancing Person Centred Care- Rebekah Barrett.wmv",1421681619
1_gqnymfhm,"Digital Story (COMPLETE) FINAL.wmv",1421681731
1_ls1fe6k1,"EPCC Story.wmv",1421683841
1_tzfjx7hw,"Digital story Powerpoint.wmv",1421684760
1_xfqi6ojy,"O'connor 1827002 Mary's story.wmv",1421686514
1_r07hnvf7,"Connecting to remote server",1421708750
1_v194j7w8,"Aoife SEXTON - the real story cc.mp4",1421748253
1_0i8b0xk5,eppc.wmv,1421756155
1_j2bmhkm0,EPPC_FINAL_PPT.wmv,1421841515
1_gq67irzd,"Limon Group A_converted(1).mp4",1422021755
1_wrmz5onb,"Accessing comments on your PD1 Blog",1422039872
1_oztcmhru,"Intro to PebblePad v1",1422040974
1_70d1bivc,"Setting up your PD1 Blog",1422042458
1_4yt4gi17,"Limon Group B_converted(1).mp4",1422214486
1_gtoo310b,"leona video 1 for Kaltura.mp4",1422533982
1_rftwtmn5,"My Digital Story Final 2.wmv",1422534279
1_hc4tqhse,"Missing Goods Receipt tasks in Agresso",1422629077
1_lp2uoaah,"Authorisation Training Stage 1 - Introduction",1422629078
1_6db4gs7x,"How to open and log on to QLE",1422629080
1_lhwrtayq,Wildlife.wmv,1422630614
1_6z4qzgqa,"carp on the fly.wmv",1422630622
1_pxsx6s37,"Missing Goods Receipt tasks in Agresso - Edit 1",1422630906
1_dq7eaupp,"How to open and log on to QLE - clip",1422630908
1_l4lvunzg,"Authorisation Training Stage 1",1422630918
1_cfzbg47l,"Change workgroup on QLE",1422631094
1_rqxo245h,"Own Requisitions list",1422631180
1_3tns4lks,"leona video 2 for Kaltura.mp4",1422975571
1_0g4daza9,"leona video 3 for Kaltura.mp4",1422977168
1_3wh6jo27,"how to use this blackboard ",1423056394
1_z4gvenyr,"learning units",1423056544
1_ldtgmzeq,ADAS.avi,1423220275
1_iz2567ww,CFI.avi,1423220275
1_2cjqx052,"Luke's Desk.MOV",1423236015
1_o0a8abtb,GEDV0023.MOV,1423240882
1_7a76si2z,GEDV0024.MOV,1423240882
1_osbm0jbx,GEDV0025.MOV,1423240882
1_pipdu8rq,Ball.mov,1423430724
1_d2l3p784,"Vicki Dengate ALE presentation.mp4",1423479144
1_9vbh2xx3,"Rachel Bates",1423479499
1_tbzhkyz9,"Emily Kay-Tilbury",1423479764
1_n1b4vqjv,"Group 1(1).mp4",1423492318
1_6j76l6tf,"Group 2(1).mp4",1423492717
1_f874wlet,"Group 3(2).mp4",1423499563
1_un0yzh84,GEDV0002.MOV,1423499595
1_vi5e9z4u,GEDV0004.MOV,1423499595
1_h1pyhwiv,GEDV0005.MOV,1423499595
1_6qi3f0j1,GEDV0006.MOV,1423499595
1_k9h5bu78,GEDV0007.MOV,1423499596
1_fqvhuz0o,GEDV0008.MOV,1423499596
1_3lnzyamw,GEDV0009.MOV,1423499596
1_xm5yw5u3,GEDV0010.MOV,1423499596
1_iw8utfe6,GEDV0011.MOV,1423499597
1_bddszuc2,GEDV0012.MOV,1423499597
1_hf0he1bh,GEDV0013.MOV,1423499597
1_bhytuxgv,GEDV0014.MOV,1423499598
1_fb0v5la0,GEDV0015.MOV,1423499598
1_7ap601lk,GEDV0016.MOV,1423499598
1_sahh7oyn,GEDV0017.MOV,1423499598
1_dv4q1la3,GEDV0018.MOV,1423499599
1_q6v5z28b,GEDV0019.MOV,1423499599
1_yk4i9cp4,GEDV0020.MOV,1423499599
1_ap46tgwt,GEDV0021.MOV,1423499599
1_285bsv4b,GEDV0022.MOV,1423499600
1_cpm5kkrb,"Group 4(2).mp4",1423499750
1_qq26z4ki,"Group 1 b(2).mp4",1423582188
